"","video_id","cloneset_id","cloneset_video_count","cloneset_scraping_count","capture_time","video_published_date","video_updated_date","video_keyword_count","video_category_count","video_duration","video_viewcount","video_favourite_count","video_rating_count","video_rating_min","video_rating_max","video_rating_average","video_comments_count","like_count","dislike_count","uploader_id","uploader_followers_count","uploader_video_count","uploader_contacts_count","uploader_total_viewcount","uploader_age","max_quality","video_age"
"1670","EGY2WFcHGEQ",25,84,2,"2011-05-05T08:23:10-06:00","2007-06-16T02:24:23.000Z","2011-05-03T11:54:43.000Z",2,1,346,52767,125,38,1,5,4.7894735,21,35.99999825,2.00000175,"sunnykeshri1990",8,3,0.1,60971,25,2,1419.24915509259
"1671","egZnSaZfdhs",6,32,0,"2011-04-14T08:01:25-06:00","2009-06-01T23:20:26.000Z","2011-04-13T09:40:42.000Z",16,1,329,481927,274,94,1,5,4.744681,27,88.0000035,5.99999650000001,"lilsasha123",111,37,82,823111,26.9357713012809,3,681.361793981481
"1672","egZnSaZfdhs",6,32,1,"2011-04-21T08:04:16-06:00","2009-06-01T23:20:26.000Z","2011-04-21T12:12:55.000Z",16,1,329,492839,277,95,1,5,4.7473683,27,88.999997125,6.00000287500001,"lilsasha123",111,37,82,835831,26.9357713012809,3,688.363773148148
"1673","egZnSaZfdhs",6,32,2,"2011-04-28T08:08:08-06:00","2009-06-01T23:20:26.000Z","2011-04-27T09:08:04.000Z",16,1,329,503728,282,98,1,5,4.755102,28,91.999999,6.000001,"lilsasha123",113,37,82,848222,26.9357713012809,3,695.366458333333
"1674","eHLPPOZmE6w",37,50,0,"2011-04-22T08:03:09-06:00","2008-06-27T17:19:11.000Z","2011-03-11T21:40:15.000Z",4,1,150,223,0.1,1,1,5,5,0.1,1,0.1,"CucumbersAreTasty",0.1,26,0.1,10067,16,1,1028.61386574074
"1675","eHLPPOZmE6w",37,50,1,"2011-04-29T08:06:27-06:00","2008-06-27T17:19:11.000Z","2011-03-11T21:40:15.000Z",4,1,150,224,0.1,1,1,5,5,0.1,1,0.1,"CucumbersAreTasty",0.1,26,0.1,10103,16,1,1035.61615740741
"1676","eHLPPOZmE6w",37,50,2,"2011-05-06T08:11:26-06:00","2008-06-27T17:19:11.000Z","2011-03-11T21:40:15.000Z",4,1,150,224,0.1,1,1,5,5,0.1,1,0.1,"CucumbersAreTasty",0.1,26,0.1,10121,16,1,1042.61961805556
"1677","EhZyO9Li-o4",18,101,0,"2011-03-10T00:05:38-06:00","2010-05-06T21:24:35.000Z","2011-03-08T15:55:43.000Z",1,1,472,7968,30,11,1,5,4.6363635,2,9.999999625,1.000000375,"RISERZ",1771,318,524,864163,32,4,307.153506944444
"1678","EhZyO9Li-o4",18,101,1,"2011-03-17T00:15:20-06:00","2010-05-06T21:24:35.000Z","2011-03-14T18:45:45.000Z",1,1,472,8181,31,12,1,5,4.6666665,2,10.9999995,1.0000005,"RISERZ",1781,332,527,926868,32,4,314.160243055556
"1679","EhZyO9Li-o4",18,101,2,"2011-03-24T00:25:23-06:00","2010-05-06T21:24:35.000Z","2011-03-14T18:45:45.000Z",1,1,472,8436,36,12,1,5,4.6666665,2,10.9999995,1.0000005,"RISERZ",1798,345,535,993213,32,4,321.167222222222
"1680","Ei2p5CIRbDM",5,27,0,"2011-04-20T08:00:56-06:00","2009-09-22T19:35:08.000Z","2011-03-17T17:54:30.000Z",4,1,153,13854,4,5,1,5,4.2,3,4,1,"blackvibes",40,22,20,234436,31,3,574.517916666667
"1681","Ei2p5CIRbDM",5,27,1,"2011-04-27T08:04:00-06:00","2009-09-22T19:35:08.000Z","2011-03-17T17:54:30.000Z",4,1,153,14299,4,5,1,5,4.2,3,4,1,"blackvibes",40,22,20,235678,31,3,581.520046296296
"1682","Ei2p5CIRbDM",5,27,2,"2011-05-04T08:06:57-06:00","2009-09-22T19:35:08.000Z","2011-03-17T17:54:30.000Z",4,1,153,14725,4,5,1,5,4.2,3,4,1,"blackvibes",40,22,20,236754,31,3,588.522094907407
"1683","EifgGERAMI8",44,112,0,"2011-04-12T00:07:48-06:00","2008-07-19T19:24:29.000Z","2011-04-04T11:45:35.000Z",1,1,333,73280,64,24,1,5,4.3333335,6,20,4,"ursakki",90,27,21,1945687,25,1,996.196747685185
"1684","EifgGERAMI8",44,112,1,"2011-04-19T00:17:57-06:00","2008-07-19T19:24:29.000Z","2011-04-04T11:45:35.000Z",1,1,333,73305,64,24,1,5,4.3333335,6,20,4,"ursakki",90,27,21,1974626,25,1,1003.2037962963
"1685","EifgGERAMI8",44,112,2,"2011-04-26T00:32:44-06:00","2008-07-19T19:24:29.000Z","2011-04-04T11:45:35.000Z",1,1,333,73343,65,24,1,5,4.3333335,6,20,4,"ursakki",93,27,21,2001646,25,1,1010.2140625
"1686","einjn8l1gOo",13,25,0,"2011-04-21T00:03:22-06:00","2009-01-24T23:49:24.000Z","2010-01-12T10:26:49.000Z",5,1,343,183,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"bhabol",1,11,0.1,7547,36,1,815.968032407407
"1687","einjn8l1gOo",13,25,1,"2011-04-28T00:10:01-06:00","2009-01-24T23:49:24.000Z","2010-01-12T10:26:49.000Z",5,1,343,184,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"bhabol",1,11,0.1,7622,36,1,822.972650462963
"1688","einjn8l1gOo",13,25,2,"2011-05-05T00:13:08-06:00","2009-01-24T23:49:24.000Z","2010-01-12T10:26:49.000Z",5,1,343,184,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"bhabol",1,11,0.1,7672,36,1,829.974814814815
"1689","eis0ebX0mHo",35,37,0,"2011-01-24T00:11:44-06:00","2010-08-06T18:55:05.000Z","2011-01-22T16:21:41.000Z",4,1,138,492,1,1,1,5,5,1,1,0.1,"HDTrailers00",261,262,32,935045,61,4,170.2615625
"1690","eis0ebX0mHo",35,37,1,"2011-01-31T00:14:31-06:00","2010-08-06T18:55:05.000Z","2011-01-22T16:21:41.000Z",4,1,138,501,1,1,1,5,5,1,1,0.1,"HDTrailers00",266,262,32,960504,61,4,177.26349537037
"1691","eis0ebX0mHo",35,37,2,"2011-02-07T00:17:29-06:00","2010-08-06T18:55:05.000Z","2011-01-22T16:21:41.000Z",4,1,138,510,1,1,1,5,5,1,1,0.1,"HDTrailers00",268,262,32,988488,61,4,184.265555555556
"1692","Ek_sN_jtibo",25,84,0,"2011-04-21T08:06:15-06:00","2011-04-14T10:06:09.000Z","2011-04-14T11:19:08.000Z",5,1,360,2,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"tutuli1231",1,377,0.1,1494,25,2,6.91673611111111
"1693","Ek_sN_jtibo",25,84,1,"2011-04-28T08:15:17-06:00","2011-04-14T10:06:09.000Z","2011-04-14T11:19:08.000Z",5,1,360,5,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"tutuli1231",2,388,0.1,2618,25,2,13.9230092592593
"1694","Ek_sN_jtibo",25,84,2,"2011-05-05T08:26:12-06:00","2011-04-14T10:06:09.000Z","2011-04-14T11:19:08.000Z",5,1,360,5,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"tutuli1231",6,388,0.1,3674,25,2,20.9305902777778
"1695","eMLDnhLoRAM",25,84,0,"2011-04-21T08:09:17-06:00","2007-03-16T11:38:02.000Z","2011-04-08T00:35:26.000Z",3,1,341,64973,127,45,1,5,4.822222,33,43,2,"lovesmoker",5,3,0.1,86592,24,1,1496.81336805556
"1696","eMLDnhLoRAM",25,84,1,"2011-04-28T08:17:39-06:00","2007-03-16T11:38:02.000Z","2011-04-08T00:35:26.000Z",3,1,341,65548,127,45,1,5,4.822222,33,43,2,"lovesmoker",5,3,0.1,87230,24,1,1503.81917824074
"1697","eMLDnhLoRAM",25,84,2,"2011-05-05T08:27:24-06:00","2007-03-16T11:38:02.000Z","2011-05-01T00:12:43.000Z",3,1,341,66091,130,44,1,5,4.818182,33,42,2,"lovesmoker",6,3,0.1,87875,24,1,1510.82594907407
"1698","EMtgYgOst00",48,57,0,"2011-04-22T08:04:00-06:00","2010-02-27T09:02:12.000Z","2011-04-01T11:25:49.000Z",3,1,313,51,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"hasanqaiser2009",8,52,2,35703,28,1,418.917916666667
"1699","EMtgYgOst00",48,57,1,"2011-04-29T08:11:43-06:00","2010-02-27T09:02:12.000Z","2011-04-01T11:25:49.000Z",3,1,313,53,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"hasanqaiser2009",8,51,2,36646,28,1,425.923275462963
"1700","EMtgYgOst00",48,57,2,"2011-05-06T08:17:47-06:00","2010-02-27T09:02:12.000Z","2011-05-05T13:41:47.000Z",3,1,313,53,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"hasanqaiser2009",8,51,2,37603,29,1,432.927488425926
"1701","en_7W6WDdps",13,25,0,"2011-04-21T00:03:33-06:00","2008-01-31T18:02:08.000Z","2011-04-20T09:37:26.000Z",3,1,289,197983,146,58,1,5,4.5172415,18,51,7,"shri578",52,42,4,727263,28,1,1175.20931712963
"1702","en_7W6WDdps",13,25,1,"2011-04-28T00:10:57-06:00","2008-01-31T18:02:08.000Z","2011-04-27T04:39:08.000Z",3,1,289,200996,148,60,1,5,4.4666667,18,52,8,"shri578",52,42,4,732844,28,1,1182.21445601852
"1703","en_7W6WDdps",13,25,2,"2011-05-05T00:13:55-06:00","2008-01-31T18:02:08.000Z","2011-04-27T04:39:08.000Z",3,1,289,204057,148,60,1,5,4.4666667,18,52,8,"shri578",52,42,4,738186,28,1,1189.2165162037
"1704","ENpEKR_J75A",3,42,0,"2011-04-22T08:08:55-06:00","2006-10-30T01:39:12.000Z","2011-04-16T09:46:28.000Z",4,1,271,45847,106,22,1,5,5,7,22,0.1,"roshangrasane",6,1,0.1,45871,28,1,1635.22896990741
"1705","ENpEKR_J75A",3,42,1,"2011-04-29T08:15:19-06:00","2006-10-30T01:39:12.000Z","2011-04-16T09:46:28.000Z",4,1,271,46599,107,22,1,5,5,7,22,0.1,"roshangrasane",6,1,0.1,46620,28,1,1642.23341435185
"1706","ENpEKR_J75A",3,42,2,"2011-05-06T08:20:09-06:00","2006-10-30T01:39:12.000Z","2011-05-03T06:57:53.000Z",4,1,271,47245,109,22,1,5,5,7,22,0.1,"roshangrasane",6,1,0.1,47255,28,1,1649.23677083333
"1707","eNTD4rPhb-I",32,36,0,"2011-04-14T00:01:19-06:00","2009-02-16T01:53:36.000Z","2010-08-24T00:01:37.000Z",5,1,104,334,1,3,1,5,3.6666667,2,2.000000025,0.999999975,"movie4vr",9,25,2,102727,21,4,786.880358796296
"1708","eNTD4rPhb-I",32,36,1,"2011-04-21T00:04:28-06:00","2009-02-16T01:53:36.000Z","2010-08-24T00:01:37.000Z",5,1,104,335,1,3,1,5,3.6666667,2,2.000000025,0.999999975,"movie4vr",9,25,2,102789,21,4,793.882546296296
"1709","eNTD4rPhb-I",32,36,2,"2011-04-28T00:09:05-06:00","2009-02-16T01:53:36.000Z","2010-08-24T00:01:37.000Z",5,1,104,335,1,3,1,5,3.6666667,2,2.000000025,0.999999975,"movie4vr",9,25,2,102839,21,4,800.885752314815
"1710","EOOe9ubjjHA",17,33,0,"2011-04-21T00:06:54-06:00","2009-12-09T18:28:49.000Z","2011-04-21T02:02:25.000Z",4,1,330,566696,848,435,1,5,4.9448276,131,429.0000015,5.99999849999995,"superasa10",584,66,66,1569664,26,4,497.193113425926
"1711","EOOe9ubjjHA",17,33,1,"2011-04-28T00:12:19-06:00","2009-12-09T18:28:49.000Z","2011-04-27T16:07:11.000Z",4,1,330,592358,879,454,1,5,4.9471364,139,447.9999814,6.00001859999998,"superasa10",596,66,67,1622621,26,4,504.196875
"1712","EOOe9ubjjHA",17,33,2,"2011-05-05T00:15:16-06:00","2009-12-09T18:28:49.000Z","2011-05-05T00:56:22.000Z",4,1,330,615848,910,470,1,5,4.931915,144,462.0000125,7.99998749999997,"superasa10",609,66,67,1672389,26,4,511.198923611111
"1713","EP0GPbC7ubY",5,27,0,"2011-04-20T08:00:43-06:00","2010-04-17T21:27:03.000Z","2011-03-27T22:58:55.000Z",9,1,151,4815,4,4,1,5,5,0.1,4,0.1,"TheTubeTrailers",7481,450,596,17449840,34,5,367.440046296296
"1714","EP0GPbC7ubY",5,27,1,"2011-04-27T08:03:46-06:00","2010-04-17T21:27:03.000Z","2011-04-23T14:15:47.000Z",9,1,151,5271,4,5,1,5,5,0.1,5,0.1,"TheTubeTrailers",7655,450,614,17859418,34,5,374.442164351852
"1715","EP0GPbC7ubY",5,27,2,"2011-05-04T08:07:32-06:00","2010-04-17T21:27:03.000Z","2011-05-02T07:00:26.000Z",9,1,151,5634,4,7,1,5,5,0.1,7,0.1,"TheTubeTrailers",7817,452,626,18237364,34,5,381.444780092593
"1716","ePQEqSOtePs",19,72,0,"2011-02-21T00:03:55-06:00","2010-09-25T08:23:36.000Z","2011-01-26T19:09:14.000Z",6,1,292,7945,6,3,1,5,5,3,3,0.1,"loveneetsingh",3,15,0.1,12250,22,1,148.694664351852
"1717","ePQEqSOtePs",19,72,1,"2011-02-28T00:10:05-06:00","2010-09-25T08:23:36.000Z","2011-01-26T19:09:14.000Z",6,1,292,8159,7,3,1,5,5,3,3,0.1,"loveneetsingh",3,15,0.1,12805,22,1,155.698946759259
"1718","ePQEqSOtePs",19,72,2,"2011-03-07T00:17:57-06:00","2010-09-25T08:23:36.000Z","2011-01-26T19:09:14.000Z",6,1,292,8317,7,3,1,5,5,3,3,0.1,"loveneetsingh",3,15,0.1,13264,22,1,162.704409722222
"1719","EQnqC9om8dY",41,67,0,"2011-01-20T00:05:33-06:00","2010-08-18T09:19:36.000Z","2010-08-24T13:02:48.000Z",5,1,129,898,4,1,1,5,1,1,0.1,1,"HDTrailers00",259,262,32,923919,61,4,154.656909722222
"1720","EQnqC9om8dY",41,67,1,"2011-01-27T00:11:30-06:00","2010-08-18T09:19:36.000Z","2010-08-24T13:02:48.000Z",5,1,129,937,5,1,1,5,1,1,0.1,1,"HDTrailers00",262,262,32,949824,61,4,161.661041666667
"1721","EQnqC9om8dY",41,67,2,"2011-02-03T00:17:36-06:00","2010-08-18T09:19:36.000Z","2010-08-24T13:02:48.000Z",5,1,129,957,5,1,1,5,1,1,0.1,1,"HDTrailers00",267,262,32,975905,61,4,168.665277777778
"1722","eRi3uOKuK-E",11,63,0,"2011-02-21T00:09:25-06:00","2008-06-01T23:00:11.000Z","2011-01-31T21:40:33.000Z",3,1,519,37747,55,29,1,5,4.862069,12,28.00000025,0.999999750000001,"besk002",3,1,0.1,37747,24,2,994.08974537037
"1723","eRi3uOKuK-E",11,63,1,"2011-02-28T00:13:29-06:00","2008-06-01T23:00:11.000Z","2011-02-23T10:22:37.000Z",3,1,519,38224,56,30,1,5,4.866667,13,29.0000025,0.999997500000006,"besk002",4,1,0.1,38224,24,2,1001.09256944444
"1724","eRi3uOKuK-E",11,63,2,"2011-03-07T00:20:21-06:00","2008-06-01T23:00:11.000Z","2011-02-23T10:22:37.000Z",3,1,519,38617,56,30,1,5,4.866667,13,29.0000025,0.999997500000006,"besk002",4,1,0.1,38625,24,2,1008.09733796296
"1725","ervPSofq8bA",18,101,0,"2011-03-10T00:06:56-06:00","2009-01-21T01:02:32.000Z","2010-10-27T12:19:49.000Z",3,1,471,8947,10,6,1,5,5,2,6,0.1,"amaralmarcio",2,29,2,23934,43,1,777.961388888889
"1726","ervPSofq8bA",18,101,1,"2011-03-17T00:16:58-06:00","2009-01-21T01:02:32.000Z","2010-10-27T12:19:49.000Z",3,1,471,8962,10,6,1,5,5,2,6,0.1,"amaralmarcio",2,29,2,24072,43,1,784.968356481481
"1727","ervPSofq8bA",18,101,2,"2011-03-24T00:27:58-06:00","2009-01-21T01:02:32.000Z","2010-10-27T12:19:49.000Z",3,1,471,8987,10,6,1,5,5,2,6,0.1,"amaralmarcio",2,29,2,24185,43,1,791.97599537037
"1728","EVHn6dwWK2s",1,42,0,"2010-11-15T08:47:00-06:00","2009-10-22T23:05:09.000Z","2010-08-27T18:46:21.000Z",3,1,102,17300,11,13,1,5,4.3846154,7,11,2,"DianesDemon",1,2,0.1,18174,31,2,388.445729166667
"1729","EVHn6dwWK2s",1,42,1,"2010-11-22T09:08:36-06:00","2009-10-22T23:05:09.000Z","2010-08-27T18:46:21.000Z",3,1,102,17314,11,13,1,5,4.3846154,7,11,2,"DianesDemon",1,2,0.1,18199,31,2,395.460729166667
"1730","EVHn6dwWK2s",1,42,2,"2010-12-13T22:20:14-06:00","2009-10-22T23:05:09.000Z","2010-08-27T18:46:21.000Z",3,1,102,17339,11,13,1,5,4.3846154,7,11,2,"DianesDemon",1,2,0.1,18240,31,2,417.010474537037
"1731","evhZ9KC6IeY",48,57,0,"2011-04-22T08:04:37-06:00","2009-12-13T09:08:35.000Z","2011-04-01T11:25:48.000Z",3,1,319,283,1,1,1,5,5,0.1,1,0.1,"zulfiqar276",7,24,4,6243,23,1,494.913912037037
"1732","evhZ9KC6IeY",48,57,1,"2011-04-29T08:10:10-06:00","2009-12-13T09:08:35.000Z","2011-04-01T11:25:48.000Z",3,1,319,283,1,1,1,5,5,0.1,1,0.1,"zulfiqar276",7,24,4,6476,23,1,501.917766203704
"1733","evhZ9KC6IeY",48,57,2,"2011-05-06T08:16:04-06:00","2009-12-13T09:08:35.000Z","2011-05-05T14:05:14.000Z",3,1,319,287,1,1,1,5,5,0.1,1,0.1,"zulfiqar276",7,24,4,6719,23,1,508.921863425926
"1734","EWUxkIN4EI0",39,52,0,"2011-04-13T00:24:08-06:00","2007-12-25T11:54:38.000Z","2011-02-21T19:44:46.000Z",2,1,285,31541,62,26,1,5,4.8461537,4,24.99999905,1.00000095,"videomusic4u",83,25,10,1158914,25,2,1204.47881944444
"1735","EWUxkIN4EI0",39,52,1,"2011-04-20T00:28:09-06:00","2007-12-25T11:54:38.000Z","2011-02-21T19:44:46.000Z",2,1,285,31646,63,26,1,5,4.8461537,4,24.99999905,1.00000095,"videomusic4u",84,25,10,1168809,25,2,1211.4816087963
"1736","EWUxkIN4EI0",39,52,2,"2011-04-27T00:34:58-06:00","2007-12-25T11:54:38.000Z","2011-04-26T05:43:20.000Z",2,1,285,31728,63,26,1,5,4.8461537,4,24.99999905,1.00000095,"videomusic4u",84,25,10,1177321,25,2,1218.48634259259
"1737","Ex0vEtzilnA",40,83,0,"2011-01-24T20:48:32-06:00","2010-10-10T22:38:59.000Z","2011-01-14T10:16:08.000Z",50,1,129,6295,2,4,1,5,5,8,4,0.1,"TrailerRailers",51,77,2,239474,35,4,105.964965277778
"1738","Ex0vEtzilnA",40,83,1,"2011-01-31T20:56:30-06:00","2010-10-10T22:38:59.000Z","2011-01-27T15:03:55.000Z",50,1,129,6361,1,4,1,5,5,8,4,0.1,"TrailerRailers",52,77,2,245336,35,4,112.970497685185
"1739","Ex0vEtzilnA",40,83,2,"2011-02-07T21:01:04-06:00","2010-10-10T22:38:59.000Z","2011-01-27T15:03:55.000Z",50,1,129,6413,1,4,1,5,5,8,4,0.1,"TrailerRailers",54,84,16,256582,35,4,119.973668981481
"1740","eYa6wcATdL4",19,72,0,"2011-02-21T00:02:24-06:00","2010-10-20T07:09:21.000Z","2010-10-20T07:18:57.000Z",6,1,291,326,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"kamyjani",0.1,34,0.1,7632,23,1,123.745173611111
"1741","eYa6wcATdL4",19,72,1,"2011-02-28T00:07:21-06:00","2010-10-20T07:09:21.000Z","2010-10-20T07:18:57.000Z",6,1,291,350,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"kamyjani",0.1,34,0.1,8709,23,1,130.748611111111
"1742","eYa6wcATdL4",19,72,2,"2011-03-07T00:12:27-06:00","2010-10-20T07:09:21.000Z","2010-10-20T07:18:57.000Z",6,1,291,365,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"kamyjani",0.1,39,0.1,9757,23,1,137.752152777778
"1743","EyhPUVe08VA",44,112,0,"2011-04-12T00:11:18-06:00","2010-07-07T06:24:49.000Z","2010-11-13T07:48:14.000Z",11,1,302,813,2,0.1,NA,NA,0.1,0.1,0.1,0.1,"Rahuldey4U",0.1,4,1,1256,20,2,278.740613425926
"1744","EyhPUVe08VA",44,112,1,"2011-04-19T00:25:46-06:00","2010-07-07T06:24:49.000Z","2010-11-13T07:48:14.000Z",11,1,302,852,2,0.1,NA,NA,0.1,0.1,0.1,0.1,"Rahuldey4U",0.1,4,1,1309,20,2,285.750659722222
"1745","EyhPUVe08VA",44,112,2,"2011-04-26T00:35:35-06:00","2010-07-07T06:24:49.000Z","2010-11-13T07:48:14.000Z",11,1,302,927,2,0.1,NA,NA,0.1,0.1,0.1,0.1,"Rahuldey4U",0.1,4,1,1405,20,2,292.757476851852
"1746","eyi_CtUdDAw",42,26,0,"2011-03-07T00:25:11-06:00","2010-06-28T22:21:20.000Z","2011-03-05T06:28:10.000Z",45,1,375,5065,7,5,1,5,5,2,5,0.1,"shahabdin",236,313,40,2203938,24,1,251.127673611111
"1747","eyi_CtUdDAw",42,26,1,"2011-03-14T00:28:41-06:00","2010-06-28T22:21:20.000Z","2011-03-05T06:28:10.000Z",45,1,375,5331,7,5,1,5,5,2,5,0.1,"shahabdin",253,325,40,2402531,24,1,258.130104166667
"1748","eyi_CtUdDAw",42,26,2,"2011-03-21T00:32:38-06:00","2010-06-28T22:21:20.000Z","2011-03-05T06:28:10.000Z",45,1,375,5640,7,5,1,5,5,2,5,0.1,"shahabdin",266,328,40,2516533,24,1,265.132847222222
"1749","EYjQfC2QYxI",30,59,0,"2011-04-15T00:02:54-06:00","2011-01-11T03:41:59.000Z","2011-02-26T00:31:48.000Z",5,1,274,186,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"9773077698",0.1,1,0.1,186,17,1,93.8061921296296
"1750","EYjQfC2QYxI",30,59,1,"2011-04-22T00:08:11-06:00","2011-01-11T03:41:59.000Z","2011-02-26T00:31:48.000Z",5,1,274,194,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"9773077698",0.1,1,0.1,194,17,1,100.809861111111
"1751","EYjQfC2QYxI",30,59,2,"2011-04-29T00:14:47-06:00","2011-01-11T03:41:59.000Z","2011-02-26T00:31:48.000Z",5,1,274,216,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"9773077698",0.1,1,0.1,216,17,1,107.814444444444
"1752","eYZ1Y97Y5a8",18,101,0,"2011-03-10T00:05:00-06:00","2010-12-20T04:32:40.000Z","2011-01-05T17:50:16.000Z",24,1,471,106,0.1,1,1,5,5,0.1,1,0.1,"littlebava222",31,117,21,272428,18,4,79.8141203703704
"1753","eYZ1Y97Y5a8",18,101,1,"2011-03-17T00:14:50-06:00","2010-12-20T04:32:40.000Z","2011-01-05T17:50:16.000Z",24,1,471,109,0.1,1,1,5,5,0.1,1,0.1,"littlebava222",31,117,21,279899,18,4,86.8209490740741
"1754","eYZ1Y97Y5a8",18,101,2,"2011-03-24T00:28:43-06:00","2010-12-20T04:32:40.000Z","2011-01-05T17:50:16.000Z",24,1,471,118,0.1,1,1,5,5,0.1,1,0.1,"littlebava222",30,118,21,287498,18,4,93.8305902777778
"1755","eZ4i_woBTF8",36,23,0,"2010-12-21T22:24:46-06:00","2010-04-06T22:15:33.000Z","2010-12-21T19:43:12.000Z",14,1,147,1187048,1271,1340,1,5,4.677612,440,1232.00002,107.99998,"crtmn87",687,160,279,6954474,23,4,259.04806712963
"1756","eZ4i_woBTF8",36,23,1,"2010-12-29T00:15:14-06:00","2010-04-06T22:15:33.000Z","2010-12-29T02:28:33.000Z",14,1,147,1207174,1279,1346,1,5,4.679049,440,1237.9999885,108.0000115,"crtmn87",693,160,280,7045051,23,4,266.124780092593
"1757","eZ4i_woBTF8",36,23,2,"2011-01-05T00:19:07-06:00","2010-04-06T22:15:33.000Z","2011-01-04T10:22:35.000Z",14,1,147,1227938,1280,1353,1,5,4.6807094,440,1244.99995455,108.00004545,"crtmn87",697,160,282,7143586,23,4,273.127476851852
"1758","ez55vVWOAHc",38,33,0,"2011-04-12T00:16:10-06:00","2011-04-01T00:52:32.000Z","2011-04-10T11:31:16.000Z",31,1,147,12510,21,31,1,5,4.870968,7,30,1,"ashchamaria3",22,84,8,242819,31,2,10.9747453703704
"1759","ez55vVWOAHc",38,33,1,"2011-04-19T00:30:08-06:00","2011-04-01T00:52:32.000Z","2011-04-15T02:52:09.000Z",31,1,147,12837,21,34,1,5,4.882353,8,33,1,"ashchamaria3",23,84,8,250981,31,2,17.9844444444444
"1760","ez55vVWOAHc",38,33,2,"2011-04-26T00:38:04-06:00","2011-04-01T00:52:32.000Z","2011-04-25T17:33:36.000Z",31,1,147,13017,21,35,1,5,4.885714,8,34,1,"ashchamaria3",24,84,8,260362,31,2,24.9899537037037
"1761","Ezi955KSbpI",23,65,0,"2011-04-21T08:04:31-06:00","2009-01-25T00:10:31.000Z","2011-04-09T13:13:30.000Z",10,1,300,3694,29,12,1,5,5,1,12,0.1,"iena7578",41,8,26,38586,26.9357713012809,3,816.2875
"1762","Ezi955KSbpI",23,65,1,"2011-04-28T08:12:11-06:00","2009-01-25T00:10:31.000Z","2011-04-26T12:11:16.000Z",10,1,300,3710,29,12,1,5,5,1,12,0.1,"iena7578",41,8,26,38940,26.9357713012809,3,823.292824074074
"1763","Ezi955KSbpI",23,65,2,"2011-05-05T08:20:27-06:00","2009-01-25T00:10:31.000Z","2011-04-26T12:11:16.000Z",10,1,300,3713,29,12,1,5,5,1,12,0.1,"iena7578",41,8,26,39236,26.9357713012809,3,830.298564814815
"1764","ezsHU9CsnbA",39,52,0,"2011-04-13T00:22:35-06:00","2009-04-08T01:36:35.000Z","2011-04-12T12:06:00.000Z",37,1,302,69329,225,72,1,5,4.8333335,34,69.000003,2.99999699999999,"wasiqcheema",48,23,12,532572,25,3,734.948611111111
"1765","ezsHU9CsnbA",39,52,1,"2011-04-20T00:27:41-06:00","2009-04-08T01:36:35.000Z","2011-04-19T03:42:45.000Z",37,1,302,70408,226,74,1,5,4.8378377,34,70.99999745,3.00000255,"wasiqcheema",48,23,12,538677,25,3,741.952152777778
"1766","ezsHU9CsnbA",39,52,2,"2011-04-27T00:33:20-06:00","2009-04-08T01:36:35.000Z","2011-04-26T19:36:37.000Z",37,1,302,71407,234,74,1,5,4.8378377,34,70.99999745,3.00000255,"wasiqcheema",48,23,12,544415,25,3,748.956076388889
"1767","eZsJoFSrEXg",18,101,0,"2011-03-10T00:03:01-06:00","2006-04-04T02:25:44.000Z","2011-03-10T02:47:17.000Z",3,1,471,468848,1581,510,1,5,4.8274508,266,487.999977,22.0000229999999,"djhypnotic",36,24,0.1,475198,27,1,1800.94255787037
"1768","eZsJoFSrEXg",18,101,1,"2011-03-17T00:12:03-06:00","2006-04-04T02:25:44.000Z","2011-03-13T12:23:23.000Z",3,1,471,470627,1581,510,1,5,4.8274508,266,487.999977,22.0000229999999,"djhypnotic",36,24,0.1,476997,27,1,1807.94883101852
"1769","eZsJoFSrEXg",18,101,2,"2011-03-24T00:21:19-06:00","2006-04-04T02:25:44.000Z","2011-03-21T16:08:56.000Z",3,1,471,472602,1584,509,1,5,4.827112,266,487.000002,21.999998,"djhypnotic",36,24,0.1,479013,27,1,1814.9552662037
"1770","F_UxLEqd074",1,42,0,"2010-11-15T08:47:28-06:00","2009-09-15T22:54:15.000Z","2010-11-15T14:23:56.000Z",26,1,106,19548868,19485,19597,1,5,4.5413585,43409,17350,2247,"watchCulturetainment",12635,303,1628,56597784,37,4,425.453622685185
